company,job,url,introduction,to_do,need_to,preference
띵스플로우,Data Analyst (데이터 분석가),https://www.wanted.co.kr/wd/129717, How Things flow    띵스플로우는 캐릭터 챗봇  헬로우봇  앱과 세계 최초 커플 메신저 서비스로 사랑받는  비트윈   인터렉티브 스토리 게임  스토리플레이 를 서비스하고 있는 콘텐츠 플랫폼 스타트업입니다  최근 배틀그라운드로 각광받는 기업  크래프톤 의 가족이 되어 끊임없는 확장과 성장을 이루고 있습니다    Things flow s Contents      We Make Friends   Hellobot 헬로우봇 앱은 2018년 2월 정식으로 서비스를 시작해 현재 누적 350만 다운로드를 돌파했습니다  헬로우봇의 대표 챗봇인  라마마 는 자체 서비스인 헬로우봇 앱뿐만이 아니라 페이스북 메신저  카카오톡  AI 스피커 등 다양한 플랫폼에서 280만명 이상에게 연애상담을 해주었습니다      연애의 시작   Between 비트윈 앱은 2011년 출시한 커플 메신저 앱으로 개인정보가 노출되지 않는 프라이빗 메신저로 주목받았습니다  3500만명에 달하는 연인의 소통을 이어주었으며  멀티 디바이스 사용 기능  클라우드 서비스  외부 애플리케이션 연동 서비스를 제공하고 있습니다       Choose Your Own Path   StoryPlay 스토리플레이는 국내 최초 인터랙티브 스토리 플랫폼으로 사용자가 이야기의 주인공이 되어 선택을 내릴 수 있는 콘텐츠 게임입니다  현재 네이버 웹툰 시리즈 등에서 화제가 된 작품을 만날 수 있으며  평점 4 6의 높은 평가를 받고 있습니다       Our Core Value       Excellence 훌륭한 일터는 멋진 동료들이 있는 곳입니다  띵스플로우에서는 탁월한 역량을 가진 사람들이 모여 시너지를 내며 일합니다  서비스 개발자  기획자  마케터  챗봇 시나리오 작가와 캐릭터 디자이너까지 뛰어난 동료에 자부심을 느끼며 더 훌륭한 성과를 내고자 합니다  탁월하기 위해 끊임없이 시도합니다      Spirit of Sharing 우리는 공개하기 어려운 지표도 투명하게 공유하며  팀원이 가진 정보에 쉽게 접근할 수 있습니다  리더와 팀원 모두 적극적인 업무 공유를 통해 서로의 일과 해야 하는 일을 파악할 수 있습니다  여러가지 일의 맥락을 파악하여 가장 중요하다고 생각하는 일에 집중할 수 있습니다      Do Fast  Learn Fast 회사에 이로운 일이라고 생각하면 실행에 옮깁니다  빠른 실행력이 오랜 시간 계획을 세우는 것보다 중요합니다  우리는 실패를 통한  배움 에 초점을 맞춥니다  실행과 배움을 반복하다 보면 탁월해진다고 믿습니다  빠른 실행을 통한 학습의 경험이 차곡차곡 쌓여 역량이 될테니까요    띵스플로우 팀은 자기의 일을 좋아하고 잘하는 사람들입니다  사용자와 서비스를 중심으로 빠르게 실행하고 학습하며  다양한 직무의 사람들이 협업을 통해 시너지를 내고 있습니다  다양한 콘텐츠 혁신을 이루고 있는 띵스플로우 팀에 함께할 분을 찾습니다     띵스플로우 인사담당자 인터뷰   좋은기업을WANTED  29 띵스플로우  ,  유저 서비스 측면의 데이터 분석을 통한 액션 가능한 인사이트 발굴   유저 마케팅 유입  리타게팅  CRM  최적화를 위한 채널 인앱 데이터 분석   서비스 로그 데이터 분석 및 A B 테스트를 통한 UI UX 의사결정 지원   신사업 또는 신규 서비스의 지표 설계 데이터 분석을 통한 핵심 인사이트 발굴,  데이터 분석 관련 실무 경력 3년 이상이신 분    로그 설계  A B 테스트 설계 및 운영  성과 분석 경험이 있으신 분    클라우드 AWS 또는 GCP  환경에서 분석 업무에 익숙하신 분   SQL 을 사용한 raw data 처리 및 분석이 가능하신 분    분석 결과를 바탕으로 액션아이템을 논리적으로 제안할 수 있는 분    Retention Cohort AARRR 과 같은 분석 방법론을 이해하고 실무에 적용할 수 있는 분,  데이터 관련 전공 통계학  컴공  산공등  혹은 데이터 관련 교육 이수자   BI 툴 사용 경험이 있으신 분 Tableau  Quicksight  Power BI 등    사내 구성원들의 데이터 리터러시 함양에 영향을 주었던 경험이 있는 분
Electronic Arts Korea,Senior Data Analyst,https://www.wanted.co.kr/wd/84128, Studio Data and Insights  SDI    We are looking for an experienced Senior Data Analyst  Data Scientist  to join our Studio Data and Insights  SDI  team in Seoul  Korea  The experienced Senior Data Analyst  Data Scientist  will partner with core members in Studio  such as game developers  designers  engineers  product managers  and marketing professionals  to implement strategic priorities  solve complex analytical problems  and deliver business impact  We use our game data in the entire process of game development  from the planning new features phase to the evaluating their impacts on our users  to improve better user experience     조직소개   Studio Data  amp  Insights  SDI  팀은 FIFA Online 4에서 발생하는 다양한 종류의 데이터를 분석하여 EA Korea Studio의 게임 개발을 보다 효과적으로 진행하는데 도움을 주는 역할을 하고 있습니다  데이터 분석가  데이터 엔지니어  User Researcher로 구성된 SDI KR 팀은 게임 개발의 모든 단계에서 플레이어의 다양한 목소리에 귀기울이며  플레이어의 세밀한 요구사항을 게임에 반영하여 더 발전된 플레이 경험을 주고자 노력하고 있습니다  게임의 특성상 발생하는 압도적인 양의 데이터를 바탕으로 데이터 분석 뿐만 아니라 Machine Learning 모델을 통해 게임 전반의 플레이어 경험을 높이고 있습니다 ,Report to Senior Manager  Studio Data  amp  Insights    You will advocate for data informed game design by helping designers and producers make the right decisions around game design and business models    You will ensure that our studios have accurate information which enables them to make ground breaking  engaging and inspiring games    You will work together with all partner teams on strategic projects and contribute to the success of our future games    You will transform complex data into easily digestible chunks of insight that are understandable for designers and executives alike    You will evolve your career by staying on top of the industry trends  having access to the best tools and workflows  and guiding EA technology development    Senior Manager  Studio Data  amp  Insights에게 Report    게임의 기획 단계부터 특정 기능의 출시 후 플레이어 행동 데이터 분석을 통해 더 나은 플레이어 경험 제공   데이터를 다양한 방면으로 분석하여 인사이트를 도출하고 도출된 인사이트의 시각화를 통해 내 외부 구성원 설득 및 의사 결정 지원   대시보드화 작업을 통해 반복적이고 소모적인 업무 최소화   다양한 Machine Learning 모델 개발을 통해 플레이어 행동을 예측하고 이를 통한 의사 결정 지원,  Bachelor s Degree in Engineering  Computer Science  Statistics  Mathematics  or other related discipline   You have at least 5 years in the analytics or Business Intelligence space  Experience in gaming or online commerce would be useful    Proficient in both SQL and Python   You have experience with data visualization tools  experience with Looker and LookML will make you stand out from the crowd    You have a passion for games and technology       SQL 및 Python을 활용하여 데이터 분석 경험을 가진 분   다양한 머신 러닝 라이브러리를 통해 모델을 개발해 본 경험이 있는 분   기초적인 영어 커뮤니케이션 역랑을 가진 분   대용량 데이터를 분석한 경험이 있는 분,  다양한 데이터 분석을 통해 의사 결정 과정에 영향을 끼친 경험   Looker를 통한 대시보드 구축 경험   데이터 분석 결과에 대한 다양한 관점의 시각화를 통해 의미있는 인사이트를 도출한 경험   Kaggle  Dacon등에서 개최하는 Machine Learning 관련 경진대회에 참여한 경험   게임에 대한 열정을 가진 분
롯데정보통신,데이터Biz.팀 데이터 컨설팅,https://www.wanted.co.kr/wd/124234,  아래 이력서 양식을 다운로드하신 후 작성하여 제출해주세요    파일 제목   입사지원서 성명 생년월일    다운로드   , 데이터 활용 전략 컨설팅  PM   빅데이터 서비스 기획  발굴  고객사 대상 Pre Sales 수행  데이터관련 신사업 발굴, 데이터 컨설팅 프로젝트 PM경험  데이터 분석주제 선정 및 인사이트 도출 경험  비즈니스 커뮤니케이션 스킬,  직무 관련 전공자   직무 관련 경험자
롯데정보통신,Data Analytics팀 DA분석컨설팅 직무,https://www.wanted.co.kr/wd/126572,2022 롯데정보통신 DA분석컨설팅  롯데그룹 DA분석컨설팅을 함께 할 인재를 모집하고 있습니다      채용 분야   DA분석컨설팅  첨부 파일의 이력서를 다운 받아 작성 후 제출해주세요   파일 제목  입사지원서 성명 생년월일 로 제출해주세요   다운로드    ,  그룹 데이터 활용 분석 모형 개발 및 컨설팅 업무,  SQL  R  Python 등 활용 능력 필수   데이터 분석 amp 모델링 개발 사업 영업 개선 경험   내 외부 데이터 활용 과제 발굴 및 인사이트 보고서 도출,  데이터 분석 조직 및 컨설팅 회사 분석 프로젝트 근무 경력
롯데정보통신,"Data Analytics팀 데이터 상품 기획 및 영업(거래,중개)",https://www.wanted.co.kr/wd/126570,2022 롯데정보통신 데이터 상품 기획 및 영업 거래 중개   롯데그룹 데이터 상품 기획 및 영업 거래 중개 을 함께 할 인재를 모집하고 있습니다      채용 분야   데이터 상품 기획 및 영업 거래 중개   첨부 파일의 이력서를 다운 받아 작성 후 제출해주세요   파일 제목  입사지원서 성명 생년월일 로 제출해주세요   다운로드    ,  데이터 상품 영업전략 수립 및 수행   데이터 서비스 거래 중개  기획 및 제안,  학사이상  관련경력 3년 이상 필수,  데이터 비즈니스 유경험자
아지앙스(Asiance),데이터 전문가,https://www.wanted.co.kr/wd/112988,디지털 에이전시의 차세대 모델  아지앙스는 아시아 최초의 브랜드테크 파트너로서 시장을 선도합니다  17년간 아시아의 대표적인 디지털 에이전시로 자리매김하며 동서양을 연결하는 탁월한 네트워크  글로벌과 로컬 규범을 모두 충족하는 다양한 프로젝트 경험과 노하우를 자랑합니다  아지앙스는 우리와 함께 성장해 나아갈 오픈 마인드  글로벌 마인드  창의적 마인드를 가진 인재를 기다립니다 ,데이터 전문가     럭셔리 브랜드 고객사 Google Analytics 및 Adobe Analytics 데이터 분석 업무    GA 및 AA 내 고객사 데이터 조회 수집 가공    Data Studio 등을 활용한 Dashboard 구축 및 운영    디지털 광고 집행 및 결과 분석  인사이트 도츨     내부 리더쉽 및 고객사와의 커뮤니케이션,  Google Analytics혹은 Adobe Analytics의 데이터 구조에 대한 이해를 지닌 자   디지털 광고 캠페인 등의 퍼포먼스 마케팅에 대한 전반적인 이해를 가진 자   기초적인 비즈니스 영어 가능한 자   엑셀  파워포인트를 자유롭게 활용할 수 있는 자   적극적이고 능동적인 마인드를 가진 자   타인과 원활한 커뮤니케이션이 가능한 자,  Google Analytics 혹은 Adobe Analytics 데이터에 대한 In depth   Ad hoc 분석 유경험자    글로벌 광고 집행 경험이 있는  광고 Agency 혹은 GA AA 컨설팅 업체 유경험자
쿠팡,비즈니스 분석가,https://www.wanted.co.kr/wd/131644, 쿠팡 비즈니스 데이터 분석 경력자 모집   Data driven 의사결정을 중요시 하는 Coupang의 다양한 비즈니스 운영 조직에는 Business Analyst  BA  분들의 활약이 빛나고 있습니다  쿠팡이 가진 대용량의 데이터는  각 조직  마케팅  물류  배송  컴플라이언스  파이낸스 등  BA 분들을 통해서 의미있는 정보로 변하게 되고  이를 통해서 인사이트가 나오게 됩니다   여러분도 쿠팡의 성장과 함께 커리어 발전의 기회에 참여하실 수 있습니다    지원 서류   국 영문이력서 필수   경력기술서   각 비즈니스 도메인에서 요구되는 경력 연차는 상이합니다  이에  이력서 접수 후 경력 연차 및 역량에 따라 세부 비즈니스 도메인을 후보자 분들께 제안 드리고 있습니다    본 공고는 쿠팡의 다양한 비즈니스 영역의 Business Analyst  비즈니스 데이터 분석가  이하 BA  채용 통합공고로  우선 이력서를 제출하시면  채용팀에서 검토 후에 적합한 포지션으로 추가 연락드리도록 하겠습니다 ,  Data를 통한 비즈니스 의사 결정들을 지원   기존 프로세스 개선 및 신규 지표 개발  관리,  능숙한 SQL 사용 경험 및 역량을 보유하신 분  SQL 코딩테스트 별도 진행 필수    Tableau 또는 Power BI를 이용한 비즈니스 인텔리전스 리포팅  대시보딩 경력을 보유하신 분   빠르게 변화하는 비즈니스 환경에 부합하는 업무 우선순위에 대한 판단력으로 멀티태스킹이 가능하신 분,  이커머스또는 인터넷 서비스 업계 근무 경력을 보유하신 분  Python  R 등기타 Programming language 사용 경력을 보유하신 분
쿠팡,Sr. Data Analyst_CX Product Analytics (Category),https://www.wanted.co.kr/wd/128521,Product Analytics 팀은 데이터를 통합하여 실행 가능한 인사이트를 생성하고  복잡한 비즈니스 문제에 해결책을 제시하며 쿠팡 고객에 대한 깊은 이해를 가능하게 합니다  Category 팀의 데이터 분석가는 경험적이고 반박할 수 없는 데이터를 기반으로 한 전략적 인사이트를 통해 쿠팡 제품에 대한 모든 카테고리 전략을 리드하게 됩니다  또한 Customer Experience Product Analytics 팀의 일원으로서 PO와 긴밀하게 협업하며 사용자 경험을 최적화합니다  성공적인 A B 테스트의 실행 및 다변량 테스트 이니셔티브와 함께 다양한 분석 기법을 적용하여 프로덕트 KPI의 개발 및 최적화를 주도합니다 ,  가설 검증   가설을 세우고 기회에 대해 검증을 실시합니다  비즈니스 KPI와 고객경험에 긍정적 개선을 불러올 액션들을 제안합니다   A B 테스트   통계적 엄밀성을 가지고 A B 분석을 수행하고  테스트 결과 동인에 대해 분석하는 코호트 연구를 수행합니다  분석적이며 인사이트를 제공하는 리포팅 관점에서 보다 복잡한 테스트를 구상합니다  자동화된 데이터 워크플로우 및 대시보드를 개발하여 지속적인 테스트 성능 결과를 모니터링합니다    간결한 스토리 전달   테스트 완료 시 시의적절하고 설득력이 있으며 사실에 기반한 테스트 내용을 정리해 데이터와 테스트 결과에 숨겨진 비즈니스  스토리를  강력히 전달합니다    결과에 대한 커뮤니케이션   성공  실패  추세를 파악하고 결과를 조직에 효과적으로 전달합니다  결과가 긍정적이면   A B 테스트 롤아웃 사전 사후의 KPI 개선 사항을 분석합니다    결과가 부정적이면   동인 분석을 수행하여 다음 프로젝트 이터레이션을 추천합니다,  Business Analyst  Data Analyst  FP amp A  Data Scientist 등 데이터 분석 기술을 필요로하는 업무 약 3년 이상의 경험   SQL HQL 전문지식과 ETL 및 dimensional modeling 경험    Excel  Tableau  Power BI와 같은 데이터 시각화 툴 5년 이상 사용 경험   분석적이고 디테일에 강하며  비즈니스 감각이 있으신 분   업무의 우선 순위를 효율적으로 정하고  빠르고 역동적인 환경에서 효과적인 결과를 달성할 수 있는 역량  멀티테스킹 역량 ,  정량분야의 학사  STEM  Finance  Economics  Statistics    공학 및 비지니스 학위  석 박사 or MBA    통계 분석을 위한 Python 또는 R 활용 역량   Hive  Presto  Airflow    기술 분야 석사학위 소지자    통계 분야 경험이 많은 분   데이터 시각화  예  Tableau  Qlik  Looker  Power BI 
쿠팡,[쿠팡이츠] Senior Business Analyst,https://www.wanted.co.kr/wd/107311,해당 팀은 쿠팡이츠의 핵심 고객경험 중 하나인  정확한 배달 을 달성해내는 팀입니다  배달 파트너분들이 쿠팡이츠의 주문을 수행하는 과정에서 발생하는 문제상황들을 데이터 분석  가설 수립  문제 발견  실행을 통해 해결해 나가는 팀입니다   빠르게 성장하는 쿠팡이츠 서비스의 데이터를 분석하고  여러 Marketing  amp  Operation Plan 을 통해 최적의 Supply Control을 해 나가며 고객경험 CX 을 이루어 내고자 합니다  E commerce 분야에서도 가장 폭발적으로 성장하고 있는 F amp B Delivery 시장에서 쿠팡이츠와 함께 커리어를 발전시킬 수 있는 기회에 함께하실 분들을 찾습니다 ,  가파르게 성장하고 있는 쿠팡 이츠 주문 Demand를 커버할 수 있는 수준의 Supply를 만들어 내기 위한 데이터 기반 Dynamic Pricing 전략 구축   주문 시작부터 고객 배달 수령까지 다양한 변수를 겪게 되는 고객데이터 분석을 통해 문제해결을 위한 Key Metric 발견   다양한 프로모션을 통해 캠페인의 성공 유무를 측정하며 빠른 iteration을 통해 지표를 개선해 나가는 그로스 해킹 Task   다이나믹하고 빠르게 변화하는 환경에서 다양한 이해관계자의 요청 사항들에 대한 대응  업무 우선순위 결정 및 Proactive 한 업무 수행    데이터 팀과 협업하여 최신 클라우드 데이터 및 BI 테크놀로지 관련 가이드를 제공 및 리포팅 자동화   데이터 분석 및 비즈니스 인사이트 도출 시 신뢰성 있는 업무 수행 및 비즈니스 의사 결정 지원,  공학  재무  통계 또는 분석 관련 학과 학사학위 소지한 분   5년 이상의 데이터 분석  인사이트 도출 경험이 있으신 분   SQL 활용이 원활하신 분  SQL Live Coding Test 진행 예정    Big Data System  Hive  Hadoop  or Hue  쿼리 경험 있으신 분,  Tableau  Power BI 를 이용한 BI 리포팅 및 대시보딩 관련 경험 있으신 분   이커머스 또는 인터넷 서비스 비즈니스 업무 경험 있으신 분   복잡하고 빠른 템포의 환경에서 업무 우선순위를 정할 수 있는 능력을 소지한 분
쿠팡,Sr. Data Analyst (CMG Analytics),https://www.wanted.co.kr/wd/125214,쿠팡은 고객이 쿠팡앱을 열어보는 순간부터 상품을 문 앞으로 배송받는 순간까지  고객 한 분 한 분에게 감동을 줄 수 있도록 쇼핑의 경험을 새롭게 창조하고 있습니다   뛰어난 엔드투엔드 end to end  이커머스와 물류 네트워크  그리고 고집스러울 정도로 고객만을 생각하는 문화를 바탕으로 쿠팡은 속도  상품 선정  그리고 가격 중 그 무엇도 포기하지 않았습니다  지금 쿠팡은 신선식품을 포함한 수백만 개의 상품을 단 몇 시간 내에 전국 단위로 1년 365일 배송하는 혁신을 실현하였습니다   이 모두는 한국 이커머스 시장의 수백 만 고객을 위한 쿠팡의 노력입니다  한국은 세계 어느 나라 보다 크고 빠르게 성장하는 이커머스 기회를 가진 시장입니다 ,쿠팡 미디어 그룹 CMG 은 쿠팡 내에서 광고 플랫폼을 담당하는 조직입니다  세계 곳곳에 분산되어 있는 조직인 CMG는 쿠팡 플랫폼에서 상품을 판매하는 업체들을 위한 광고 솔루션을 제공하는 데 집중합니다  디스플레이 광고  검색 광고  성과형 광고  브랜딩 광고  비디오 광고 등이 CMG가 제공하는 광고 솔루션에 포함됩니다     CMG Product Analytics 팀은 쿠팡 광고 솔루션의 수익을 극대화하고 사용자가 광고에서 가치를 얻고 전체 광고 비즈니스에 걸쳐 프로덕트 전략을 수립할 수 있도록 지원합니다  데이터를 통합하여 실행 가능한 통찰력을 제공하고  복잡한 비즈니스 질문에 답변하며  고객에 대한 심도 있는 이해를 돕고 있습니다  우리는 Ecommerce 뿐 아니라 Eats앱에서의 쿠팡 광고 사업에 초점을 맞추고 있으며  KPI를 분석하고  A B 및 다변수 테스트 이니셔티브의 성공을 분석함으로써 이를 수행하고 있습니다    담당 업무  CMG의 Senior Data Analyst로서 다음의 업무를 담당하게 됩니다         	제품 및 수익화 전략  다양한 입찰 및 수익화 모델을 개발하고 테스트하며  변화가 수익에 미칠 수 있는 영향을 시뮬레이션합니다   	지표  상품 채택  사용  성과 및 이탈에 대한 보고에 사용되는 일련의 핵심 성과 지표 KPI 를 제공합니다  그룹의 수익화 노력이 효과가 있는지 파악할 수 있도록 가시성을 제공합니다   	예측  인벤토리 및 수익 예측 모델을 수익 최적화 프로세스의 중요한 구성 요소로 설계 및 유지  관리합니다  판매 패턴을 분석하여 동향을 파악하고 재무 예측을 지원합니다   	A B 테스트  A B 테스트를 설계  수행  분석 및 인사이트를 발굴하여 상품 이터레이션에 대해 알리고 우선순위를 정합니다  통계적 엄밀성을 가지고 이를 수행하고 시험 결과 동인에 대한  왜  라는 질문에 대답하기 위해 코호트 연구를 수행합니다    	간결한 스토리 전달   테스트 완료 시 시의적절하고 설득력이 있으며 사실에 기반한 테스트 내용을 정리해 데이터와 테스트 결과에 숨겨진 비즈니스  스토리를  강력히 전달합니다 ,이상적인 후보자는 광고 데이터 분석  비즈니스 분석  재무 분석  시장 조사 및 경영진 보고를 수행하는 분석가로서 3년 이상의 경험을 가진 분입니다    	뛰어난 SQL  활용 역량  	탁월한 정량적 분석 스킬  	우수한 프레젠테이션 및 커뮤니케이션 스킬   	매우 체계적이고 디테일 중심적인 사고   	빠른 속도로 움직이는 조직에서 여러 이해 관계자를 위해 다수의 프로젝트를 동시에 관리할 수 있는 역량   	학사 학위 소지자  	영어 커뮤니케이션에 거부감이 없는 분, 	광고기술   광고 검색  디스플레이  브랜딩  리타겟팅  소셜미디어  스트리밍 비디오 등   디지털 마케팅  광고 에이전시 또는 관련 도메인에서의 경험  	통계 분석을 위한 Python 또는 R 활용 역량  	Hive  Presto  Airflow   	기술 분야 석사학위 소지자   	통계 분야 경험이 많은 분  	데이터 시각화  예  Tableau  Qlik  Looker  Power BI    	머신 러닝 경험
쿠팡,Sr/Staff Data Analyst (Eats Business Analytics),https://www.wanted.co.kr/wd/124728,Eats Analytics 팀의 비전은 쿠팡이츠 내에 이루어지는 모든 비즈니스 결정들이 Data driven 방법론에 입각하여 진행되도록 하는 것입니다  이는 쿠팡이츠의 Data팀이 인사이트를 도출해 내고  비즈니스 관련 정보가 종합적이고 체계적으로 공유되는 리포팅 시스템 그리고 안정적인 데이터 인프라스트럭쳐를 구현함으로서 가능합니다  쿠팡의 Big data를 활용하여 이 비전을 함께 이뤄나가실 열정적인 데이터 분석가 분들을 모십니다 ,  도메인 지식을 통해 Coupang Eats 전체 조직 배달 운영부터 판매자 운영까지 에 걸쳐 다양한 프로젝트 진행  다양한 분석 툴 개발  데이터 기반 구축 등  선도 프로젝트 포함    Coupang Eats의 전반적인 성장과 비지니스 현황에 대한 오너십을 갖고  이해관계자 및 비즈니스 리더와 협력하여 새로운 사업 기회와 개선 영역을 파악   비즈니스 요구와 우선순위에 대한 이해를 바탕으로 운영 및 판매자 데이터를 심층적으로 분석하고 사업 확장 방법을 파악    단순 보고 및 데이터 시각화 업무부터  고객의 행동 및 비지니스 동향을 파악하고 비지니스적 의사 결정을 도울 수 있는 복잡한 모델 생성 업무까지 다양한 프로젝트 진행   기술적인 부분을 모르는 이해관계자에게 분석 결과를 효과적이고 간결하게 공유할 수 있는 커뮤니케이션,  Business Analyst  Data Analyst  FP amp A  Data Scientist 등 데이터 분석 기술을 필요로하는 업무 약 5 13년의 경험   Excel  Tableau  Power BI와 같은 데이터 시각화 툴 5년 이상 사용 경험   대규모 사업부의 성과 및 분석 담당 경험   SQL HQL 전문지식과 ETL 및 dimensional modeling 경험    분석적이고 디테일에 강하며  비즈니스 감각이 있으신 분   업무의 우선 순위를 효율적으로 정하고  빠르고 역동적인 환경에서 효과적인 결과를 달성할 수 있는 역량  멀티테스킹 역량 ,  정량분야의 학사  STEM  Finance  Economics  Statistics    공학 및 비지니스 학위  석 박사 or MBA    Python을 사용한 실무 경험자     이커머스  음식배달업계  또는 IT 산업 경험자   데이터 분석 관련 팀의 팀장 경험
쿠팡,"Senior Business Analyst(Rocket on Demand, 제트배송)",https://www.wanted.co.kr/wd/121798,ROD  Rocket on Demand 는 판매자가 고객에게 동급 최고의 배송 및 구매 후 경험을 제공할 수 있도록 하는 쿠팡 주문 처리 사업입니다  ROD를 통해 판매자는 Jet Delivery 배지를 받고 쿠팡의 로켓 배송 네트워크를 통해 고객에게 배송됩니다  ROD는 쿠팡에서 가장 빠르게 성장하는 팀이며 파이프라인에 있는 비즈니스 운영 및 제품에 대한 흥미진진한 로드맵을 가지고 있습니다  우리는 어려운 문제를 해결하고 혁신하고 역사를 만들기 위해 뛰어난 개인과 협력하기를 좋아하는 주도적인 리더를 고용하고자 합니다 ,  Bachelor s degree in Business Administration  Operations Research  Maths or Finance   5  years of relevant experience in a business analyst  data analyst or statistical analysis role   5  years of experience in handling large data sets using SQL and databases in a business environment    Proven professional experience working with large data sets and writing complex SQL queries to pull data   Demonstrated ability to display complex quantitative data in a simple  intuitive format and to present findings in a clear and concise manner,  Proven experience in a business analyst  data analyst or statistical analysis role Advanced technical or business degree  MS  Masters in Information Science or MBA    Analytical horsepower to break down complex problems  and a strong will to get things done and deliver results   Excellent organizational skills including prioritizing  scheduling  time management  and meeting deadlines   Superior verbal and written communications skills are a must  as well as the ability to work effectively with multiple teams and external organizations   Knowledge of Tableau, 전형 절차 및 안내 사항      전형 절차    1  서류전형   온라인코딩테스트 전화면접     비 대면 면접   최종 합격      2  전형 절차는 직무 별로 다르게 운영될 수 있으며  일정 및 상황에 따라 변동될 수 있습니다     3  전형 일정 및 결과는 지원서에 등록하신 이메일로 개별 안내 드립니다      참고 사항    1  본 공고는 모집 완료 시 조기 마감될 수 있습니다       2  지원서 내용 중 허위사실이 있는 경우에는 합격이 취소될 수 있습니다      3  보훈대상자 및 장애인 여부는 채용 과정에서 어떠한 불이익도 미치지 않습니다      개인정보 처리방침    1  쿠팡 그룹은 입사지원자 개인정보 처리방침 아래 링크 에 따라 귀하의 개인정보를 수집하여 처리합니다  
쿠팡,Senior Data Analyst (Rocket on Demand),https://www.wanted.co.kr/wd/118739,Rocket on Demand  ROD  is a Coupang Fulfillment business that enables sellers to offer best in class delivery and post purchase experience to customers  With ROD  sellers  products get the Jet Delivery badge and are delivered to customers via Coupang s Rocket delivery network   ROD is the fastest growing team in Coupang and has an exciting roadmap of product and features in the pipeline  We are hiring driven leaders who are excited to solve tough problems and like to collaborate with brilliant individuals to innovate and create history   As a Data Analyst for ROD  you will be owning and driving critical decision making across a range of ambiguous problems using data  You will be structuring the data  defining constraints  parameters  and decision variables  and run simulations to optimize business outcomes and facilitate business decision making  You have a mindset that constantly challenges the status quo  and you possess a high degree of decision making acumen  You are not afraid to disagree  love working with data  analyzing the data to come up with insights and possess the panache to work with a diverse set of stakeholders to align them to common goals and decisions ,  Utilize code  Python  R  SQL etc   for extracting  analyzing  and structuring data to facilitate insightful business decision making   Build decision models using statistical tools   Run simulations and build optimizing models factoring in constraints and a wide range of variables and outliers   Build reporting tools  measure performance  and provide insights explaining variances,   3 years of relevant working experience in an analytical role involving data extraction  analysis  statistical modeling  and communication   Proficient in excel modeling and using solvers   Strong knowledge of statistics   3  years of experience with data querying languages  e g   SQL  Strong interpersonal skills for effective relationship management with internal  amp  external business partners   Tableau or Power Bi management experiences,  Proficiency in statistical software package such as R or Python   Experience in forecasting and trend analysis   Ability to represent the analysis outcomes using insightful and easy to understand spreadsheets and presentations   Ability to convey rigorous technical concepts and considerations to non experts Analytical thinker  quick decision maker  diverse set of experiences enabling a wide perspective to observe problems from various angles and create the best possible solution for customers and internal stakeholders
